date,ARKK_shares_adj,ARKQ_shares_adj,combined_shares_adj,ARKK_weight_pct,ARKQ_weight_pct,TSLA_close
2024-05-10,4202759.0,531615.0,4734374.0,11.2,10.77,168.47000122070312
2024-05-13,4169777.0,531615.0,4701392.0,11.27,10.63,171.88999938964844
2024-05-14,4273097.0,531615.0,4804712.0,11.15,10.77,177.5500030517578
2024-05-15,4379213.0,529906.0,4909119.0,11.29,10.88,173.99000549316406
2024-05-16,4324721.0,529906.0,4854627.0,10.92,10.58,174.83999633789062
2024-05-17,4278801.0,529906.0,4808707.0,11.15,10.72,177.4600067138672
2024-05-20,4284537.0,529906.0,4814443.0,11.19,10.8,174.9499969482422
2024-05-21,4198497.0,526488.0,4724985.0,11.0,10.55,186.60000610351562
2024-05-22,4172667.0,526488.0,4699155.0,11.83,11.23,180.11000061035156
2024-05-23,4154012.0,524779.0,4678791.0,11.48,10.94,173.74000549316406
2024-05-24,4063607.0,523070.0,4586677.0,11.42,10.73,179.24000549316406
2024-05-28,4032037.0,521360.0,4553397.0,11.57,10.91,176.75
2024-05-29,4090872.0,521360.0,4612232.0,11.51,10.78,176.19000244140625
2024-05-30,4119552.0,521360.0,4640912.0,11.65,10.88,178.7899932861328
2024-06-03,4118118.0,517940.0,4636058.0,12.03,11.16,176.2899932861328
2024-06-04,4125293.0,517940.0,4643233.0,11.75,11.11,174.77000427246094
2024-06-05,4131029.0,517940.0,4648969.0,11.61,11.07,175.0
2024-06-06,4135331.0,517940.0,4653271.0,11.38,10.89,177.94000244140625
2024-06-07,4116689.0,511104.0,4627793.0,11.41,11.11,177.47999572753906
2024-06-10,4106651.0,509394.0,4616045.0,11.62,11.2,173.7899932861328
2024-06-11,4116689.0,509394.0,4626083.0,11.3,10.94,170.66000366210938
2024-06-12,4070801.0,509394.0,4580195.0,11.09,10.76,177.2899932861328
2024-06-13,4099481.0,509394.0,4608875.0,11.29,11.01,182.47000122070312
2024-06-14,4082273.0,509394.0,4591667.0,11.8,11.4,178.00999450683594
2024-06-17,4070801.0,507684.0,4578485.0,11.64,11.25,187.44000244140625
2024-06-18,4059329.0,507684.0,4567013.0,12.19,11.74,184.86000061035156
2024-06-20,4066499.0,505975.0,4572474.0,12.15,11.45,181.57000732421875
2024-06-21,4043555.0,502557.0,4546112.0,12.02,11.4,183.00999450683594
2024-06-24,3957515.0,502557.0,4460072.0,12.11,11.43,182.5800018310547
2024-06-25,3948911.0,502557.0,4451468.0,12.13,11.49,187.35000610351562
2024-06-26,3953213.0,502557.0,4455770.0,12.39,11.81,196.3699951171875
2024-06-27,3953213.0,499137.0,4452350.0,12.95,12.29,197.4199981689453
2024-06-28,3944609.0,495719.0,4440328.0,12.87,12.28,197.8800048828125
2024-07-01,3936005.0,495719.0,4431724.0,12.91,12.27,209.86000061035156
2024-07-02,3941741.0,495719.0,4437460.0,13.53,12.97,231.25999450683594
2024-07-03,3856636.0,494010.0,4350646.0,14.6,14.04,246.38999938964844
2024-07-05,3853321.0,492300.0,4345621.0,15.23,14.65,251.52000427246094
2024-07-08,3805415.0,490590.0,4296005.0,15.42,14.81,252.94000244140625
2024-07-09,3777235.0,490590.0,4267825.0,15.53,14.8,262.3299865722656
2024-07-10,3777235.0,487172.0,4264407.0,16.05,15.43,263.260009765625
2024-07-11,3777235.0,487172.0,4264407.0,16.13,15.22,241.02999877929688
2024-07-12,3789916.0,485463.0,4275379.0,14.87,14.1,248.22999572753906
2024-07-15,3827959.0,485463.0,4313422.0,14.97,14.28,252.63999938964844
2024-07-16,3899818.0,485463.0,4385281.0,14.91,14.42,256.55999755859375
2024-07-17,3895591.0,482043.0,4377634.0,14.64,14.43,248.5
2024-07-18,3895591.0,482043.0,4377634.0,14.46,14.37,249.22999572753906
2024-07-19,3875865.0,482043.0,4357908.0,15.06,14.61,239.1999969482422
2024-07-22,3830777.0,480333.0,4311110.0,14.46,14.31,251.50999450683594
2024-07-23,3832186.0,480333.0,4312519.0,14.88,14.64,246.3800048828125
2024-07-24,3792734.0,480333.0,4273067.0,14.53,14.27,215.99000549316406
2024-07-25,3744828.0,480333.0,4225161.0,13.58,13.16,220.25
2024-07-26,3716648.0,480333.0,4196981.0,13.74,13.54,219.8000030517578
2024-07-29,3720875.0,480333.0,4201208.0,13.52,13.3,232.10000610351562
2024-07-30,3720875.0,480333.0,4201208.0,14.23,14.04,222.6199951171875
2024-08-01,3694104.0,478624.0,4172728.0,14.34,14.03,216.86000061035156
2024-08-02,3640562.0,475206.0,4115768.0,14.11,13.67,207.6699981689453
2024-08-05,3657470.0,475206.0,4132676.0,14.18,13.59,198.8800048828125
2024-08-06,3667333.0,475206.0,4142539.0,14.14,13.38,200.63999938964844
2024-08-07,3672969.0,471788.0,4144757.0,14.06,13.37,191.75999450683594
2024-08-08,3633517.0,468370.0,4101887.0,13.68,13.0,198.83999633789062
2024-08-09,3610973.0,466661.0,4077634.0,13.57,13.0,200.0
2024-08-12,3589838.0,466661.0,4056499.0,13.59,13.09,197.49000549316406
2024-08-13,3568703.0,464952.0,4033655.0,13.6,13.0,207.8300018310547
2024-08-14,3630699.0,458112.0,4088811.0,13.77,13.3,201.3800048828125
2024-08-15,3633517.0,456403.0,4089920.0,13.53,13.01,214.13999938964844
2024-08-16,3641971.0,456403.0,4098374.0,13.76,13.34,216.1199951171875
2024-08-19,3618018.0,456403.0,4074421.0,13.82,13.27,222.72000122070312
2024-08-20,3626472.0,454694.0,4081166.0,13.92,13.46,221.10000610351562
2024-08-21,3626472.0,454694.0,4081166.0,13.96,13.57,223.27000427246094
2024-08-22,3626472.0,454694.0,4081166.0,13.81,13.53,210.66000366210938
2024-08-23,3616609.0,451276.0,4067885.0,13.41,13.03,220.32000732421875
2024-08-26,3615200.0,451276.0,4066476.0,13.44,13.26,213.2100067138672
2024-08-27,3620836.0,451276.0,4072112.0,13.13,13.02,209.2100067138672
2024-08-28,3598292.0,449567.0,4047859.0,12.97,12.86,205.75
2024-08-29,3581384.0,449567.0,4030951.0,13.08,12.78,206.27999877929688
2024-08-30,3561658.0,449567.0,4011225.0,12.99,12.69,214.11000061035156
2024-09-03,3533478.0,447857.0,3981335.0,13.46,13.01,210.60000610351562
2024-09-04,3505298.0,447857.0,3953155.0,13.78,13.3,219.41000366210938
2024-09-05,3470073.0,447857.0,3917930.0,14.42,13.7,230.1699981689453
2024-09-06,3539114.0,447857.0,3986971.0,14.88,14.36,210.72999572753906
2024-09-09,3509525.0,447857.0,3957382.0,14.27,13.67,216.27000427246094
2024-09-10,3501071.0,447857.0,3948928.0,14.3,13.76,226.1699981689453
2024-09-11,3471482.0,446148.0,3917630.0,14.74,14.22,228.1300048828125
2024-09-12,3478527.0,446148.0,3924675.0,14.54,14.03,229.80999755859375
2024-09-13,3489799.0,446148.0,3935947.0,14.4,14.09,230.2899932861328
2024-09-16,3517979.0,442730.0,3960709.0,14.19,13.86,226.77999877929688
2024-09-17,3508116.0,442730.0,3950846.0,13.99,13.79,227.8699951171875
2024-09-18,3517979.0,442730.0,3960709.0,13.94,13.8,227.1999969482422
2024-09-19,3510934.0,442730.0,3953664.0,13.86,13.81,243.9199981689453
2024-09-20,3519388.0,442730.0,3962118.0,14.5,14.41,238.25
2024-09-23,3475709.0,442730.0,3918439.0,14.32,14.09,250.0
2024-09-24,3439075.0,441021.0,3880096.0,15.0,14.54,254.27000427246094
2024-09-25,3439075.0,441021.0,3880096.0,15.09,14.65,257.0199890136719
2024-09-26,3447529.0,437603.0,3885132.0,15.45,14.73,254.22000122070312
2024-09-27,3424985.0,437603.0,3862588.0,15.15,14.39,260.4599914550781
2024-10-01,3424985.0,437603.0,3862588.0,15.5,14.67,258.0199890136719
2024-10-02,3396805.0,437603.0,3834408.0,15.74,14.5,249.02000427246094
2024-10-03,3402441.0,437603.0,3840044.0,15.28,13.84,240.66000366210938
2024-10-04,3372852.0,435894.0,3808746.0,14.93,13.57,250.0800018310547
2024-10-07,3372852.0,435894.0,3808746.0,15.14,13.86,240.8300018310547
2024-10-08,3374261.0,435894.0,3810155.0,14.78,13.46,244.5
2024-10-09,3374261.0,435894.0,3810155.0,14.8,13.65,241.0500030517578
2024-10-10,3341854.0,435894.0,3777748.0,14.55,13.43,238.77000427246094
2024-10-11,3358762.0,434185.0,3792947.0,14.55,13.38,217.8000030517578
2024-10-14,3343263.0,434185.0,3777448.0,13.18,12.17,219.16000366210938
2024-10-15,3347490.0,432476.0,3779966.0,13.07,12.17,219.57000732421875
2024-10-16,3347490.0,432476.0,3779966.0,13.08,12.32,221.3300018310547
2024-10-17,3344672.0,430767.0,3775439.0,13.08,12.17,220.88999938964844
2024-10-18,3341854.0,430767.0,3772621.0,13.22,12.12,220.6999969482422
2024-10-21,3341854.0,430767.0,3772621.0,12.94,12.05,218.85000610351562
2024-10-22,3315083.0,430767.0,3745850.0,13.01,11.95,217.97000122070312
2024-10-23,3315083.0,430767.0,3745850.0,13.03,12.01,213.64999389648438
2024-10-24,3315083.0,430767.0,3745850.0,13.15,11.91,260.4800109863281
2024-10-25,3269977.0,422824.0,3692801.0,15.13,14.02,269.19000244140625
2024-10-28,3286489.0,422824.0,3709313.0,15.53,14.35,262.510009765625
2024-10-29,3223583.0,421146.0,3644729.0,14.61,13.84,259.5199890136719
2024-10-30,3207255.0,421146.0,3628401.0,14.37,13.63,257.54998779296875
2024-11-01,3115373.0,419468.0,3534841.0,14.24,13.75,248.97999572753906
2024-11-04,3073203.0,419468.0,3492671.0,13.9,13.54,242.83999633789062
2024-11-05,3059723.0,419468.0,3479191.0,13.48,13.29,251.44000244140625
2024-11-06,3052271.0,419468.0,3471739.0,13.52,13.5,288.5299987792969
2024-11-07,3107956.0,419468.0,3527424.0,14.33,14.68,296.9100036621094
2024-11-08,3035887.0,417790.0,3453677.0,14.21,14.87,321.2200012207031
2024-11-11,2950207.0,416112.0,3366319.0,14.94,15.76,350.0
2024-11-12,3015727.0,414434.0,3430161.0,15.24,16.59,328.489990234375
2024-11-13,3016987.0,414434.0,3431421.0,14.56,15.91,330.239990234375
2024-11-14,3004387.0,414434.0,3418821.0,14.91,15.82,311.17999267578125
2024-11-15,2977927.0,414434.0,3392361.0,14.57,15.27,320.7200012207031
2024-11-18,2951467.0,414434.0,3365901.0,15.12,15.94,338.739990234375
2024-11-19,2842408.0,414434.0,3256842.0,15.33,16.57,346.0
2024-11-20,2854003.0,414434.0,3268437.0,15.22,16.62,342.0299987792969
2024-11-21,2862599.0,414434.0,3277033.0,15.18,16.45,339.6400146484375
2024-11-22,2851547.0,414434.0,3265981.0,15.21,15.91,352.55999755859375
2024-11-25,2880866.0,414434.0,3295300.0,15.35,16.16,338.5899963378906
2024-11-26,2876291.0,407018.0,3283309.0,14.45,15.02,338.2300109863281
2024-11-27,2790123.0,387544.0,3177667.0,14.48,14.33,332.8900146484375
2024-11-29,2769672.0,387544.0,3157216.0,13.97,14.02,345.1600036621094
2024-12-02,2804559.0,387544.0,3192103.0,14.34,14.11,357.0899963378906
2024-12-03,2803356.0,387544.0,3190900.0,14.44,14.83,351.4200134277344
2024-12-04,2797341.0,387544.0,3184885.0,14.32,14.76,357.92999267578125
2024-12-05,2797341.0,387544.0,3184885.0,14.15,14.74,369.489990234375
2024-12-06,2787717.0,387544.0,3175261.0,14.71,15.22,389.2200012207031
2024-12-09,2779296.0,387544.0,3166840.0,14.89,15.58,389.7900085449219
2024-12-10,2729973.0,387544.0,3117517.0,15.28,15.81,400.989990234375
2024-12-11,2716740.0,387544.0,3104284.0,15.92,16.4,424.7699890136719
2024-12-12,2695480.0,387544.0,3083024.0,16.25,17.14,418.1000061035156
2024-12-13,2641777.0,385767.0,3027544.0,15.98,16.95,436.2300109863281
2024-12-16,2585334.0,384174.0,2969508.0,16.12,17.29,463.0199890136719
2024-12-17,2600050.0,384174.0,2984224.0,16.65,17.75,479.8599853515625
2024-12-18,2571750.0,384174.0,2955924.0,17.21,18.41,440.1300048828125
2024-12-19,2525132.0,384174.0,2909306.0,16.86,17.78,436.1700134277344
2024-12-20,2447105.0,384174.0,2831279.0,16.72,17.65,421.05999755859375
2024-12-23,2504433.0,384174.0,2888607.0,15.82,16.79,430.6000061035156
2024-12-24,2530383.0,384174.0,2914557.0,16.13,16.99,462.2799987792969
2024-12-26,2520400.0,384174.0,2904574.0,16.67,17.66,454.1300048828125
2024-12-27,2505000.0,384174.0,2889174.0,16.38,17.18,431.6600036621094
2024-12-30,2472000.0,384174.0,2856174.0,16.0,16.7,417.4100036621094
2025-01-02,2291132.0,357348.0,2648480.0,14.82,15.09,379.2799987792969
2025-01-03,2264014.0,357348.0,2621362.0,13.89,14.34,410.44000244140625
2025-01-06,2277573.0,357348.0,2634921.0,14.32,14.59,411.04998779296875
2025-01-07,2285917.0,357348.0,2643265.0,13.99,14.36,394.3599853515625
2025-01-08,2246283.0,357348.0,2603631.0,13.94,14.04,394.94000244140625
2025-01-09,2265057.0,357348.0,2622405.0,13.97,14.27,
2025-01-10,2265057.0,357348.0,2622405.0,13.97,14.27,394.739990234375
2025-01-13,2243154.0,357348.0,2600502.0,14.31,14.65,403.30999755859375
2025-01-14,2257756.0,357348.0,2615104.0,14.84,15.18,396.3599853515625
2025-01-15,2266100.0,357348.0,2623448.0,14.66,14.8,428.2200012207031
2025-01-16,2248369.0,357348.0,2605717.0,15.23,15.44,413.82000732421875
2025-01-17,2248369.0,357348.0,2605717.0,14.69,14.92,426.5
2025-01-21,2213950.0,357348.0,2571298.0,14.93,15.22,424.07000732421875
2025-01-22,2257756.0,357348.0,2615104.0,14.39,14.54,415.1099853515625
2025-01-23,2244197.0,357348.0,2601545.0,13.94,14.24,412.3800048828125
2025-01-24,2230638.0,357348.0,2587986.0,13.72,14.05,406.5799865722656
2025-01-27,2253584.0,357348.0,2610932.0,13.6,13.87,397.1499938964844
2025-01-28,2236896.0,357348.0,2594244.0,13.64,14.18,398.0899963378906
2025-01-29,2246283.0,355901.0,2602184.0,13.4,14.06,389.1000061035156
2025-01-30,2253584.0,357348.0,2610932.0,13.11,13.91,400.2799987792969
2025-02-03,2249412.0,357348.0,2606760.0,13.41,14.27,383.67999267578125
2025-02-04,2249412.0,358795.0,2608207.0,12.95,13.82,392.2099914550781
2025-02-05,2246283.0,358795.0,2605078.0,12.96,13.7,378.1700134277344
2025-02-06,2253584.0,358795.0,2612379.0,12.36,13.26,374.32000732421875
2025-02-07,2245240.0,363136.0,2608376.0,12.44,13.24,361.6199951171875
2025-02-10,2234810.0,363136.0,2597946.0,11.99,12.89,350.7300109863281
2025-02-11,2226466.0,363136.0,2589602.0,11.67,12.26,328.5
2025-02-12,2199348.0,363136.0,2562484.0,11.17,11.85,336.510009765625
2025-02-13,2218122.0,363136.0,2581258.0,11.23,12.17,355.94000244140625
2025-02-14,2232724.0,363136.0,2595860.0,11.46,12.63,355.8399963378906
2025-02-18,2230638.0,363136.0,2593774.0,11.08,12.58,354.1099853515625
2025-02-19,2248369.0,363136.0,2611505.0,11.11,12.44,360.55999755859375
2025-02-20,2260885.0,363136.0,2624021.0,11.44,12.84,354.3999938964844
2025-02-21,2226466.0,366030.0,2592496.0,11.55,12.8,337.79998779296875
2025-02-24,2170144.0,366030.0,2536174.0,11.69,12.71,330.5299987792969
2025-02-25,2186832.0,366030.0,2552862.0,11.66,12.81,302.79998779296875
2025-02-26,2270272.0,363136.0,2633408.0,11.29,12.03,290.79998779296875
2025-02-27,2283831.0,363136.0,2646967.0,10.74,11.43,281.95001220703125
2025-03-03,2236896.0,363136.0,2600032.0,10.96,11.61,284.6499938964844
2025-03-04,2251498.0,360242.0,2611740.0,11.18,11.74,272.0400085449219
2025-03-05,2292175.0,360242.0,2652417.0,10.67,11.25,279.1000061035156
2025-03-06,2267143.0,360242.0,2627385.0,10.64,11.23,263.45001220703125
2025-03-07,2235853.0,360242.0,2596095.0,10.52,11.0,262.6700134277344
2025-03-10,2201434.0,360242.0,2561676.0,10.45,10.85,222.14999389648438
2025-03-11,2390586.0,371396.0,2761982.0,10.0,9.95,230.5800018310547
2025-03-12,2405622.0,369904.0,2775526.0,10.28,10.45,248.08999633789062
2025-03-13,2373432.0,369904.0,2743336.0,10.74,11.01,240.67999267578125
2025-03-14,2355174.0,369904.0,2725078.0,10.91,10.91,249.97999572753906
2025-03-17,2355174.0,368412.0,2723586.0,10.93,10.89,238.00999450683594
2025-03-18,2340152.0,368412.0,2708564.0,10.23,10.26,225.30999755859375
2025-03-19,2284356.0,368412.0,2652768.0,10.0,9.9,235.86000061035156
2025-03-20,2329422.0,368412.0,2697834.0,10.15,10.13,236.25999450683594
2025-03-21,2316240.0,368412.0,2684652.0,10.16,10.21,248.7100067138672
2025-03-24,2322708.0,368412.0,2691120.0,10.42,10.67,278.3900146484375
2025-03-25,2339956.0,368412.0,2708368.0,11.07,11.43,288.1400146484375
2025-03-26,2344268.0,368412.0,2712680.0,11.47,11.77,272.05999755859375
2025-03-27,2275276.0,368412.0,2643688.0,11.35,11.49,273.1300048828125
2025-03-28,2270964.0,368412.0,2639376.0,11.59,11.7,263.54998779296875
2025-04-01,2278510.0,368412.0,2646922.0,11.76,11.67,268.4599914550781
2025-04-02,2267730.0,368412.0,2636142.0,12.1,12.01,282.760009765625
2025-04-03,2264496.0,368412.0,2632908.0,12.41,12.33,267.2799987792969
2025-04-04,2242936.0,368412.0,2611348.0,12.75,12.4,239.42999267578125
2025-04-07,2232156.0,368412.0,2600568.0,12.31,12.0,233.2899932861328
2025-04-08,2296836.0,368412.0,2665248.0,11.94,11.58,221.86000061035156
2025-04-09,2337800.0,368412.0,2706212.0,11.77,11.24,272.20001220703125
2025-04-10,2386310.0,366920.0,2753230.0,12.44,12.1,252.39999389648438
2025-04-11,2341034.0,366920.0,2707954.0,12.2,11.71,252.30999755859375
2025-04-14,2347502.0,366920.0,2714422.0,11.84,11.47,252.35000610351562
2025-04-15,2366906.0,366920.0,2733826.0,11.78,11.41,254.11000061035156
2025-04-16,2360438.0,366920.0,2727358.0,11.77,11.44,241.5500030517578
2025-04-17,2329176.0,365428.0,2694604.0,11.55,11.15,241.3699951171875
2025-04-21,2308694.0,365428.0,2674122.0,11.53,11.13,227.5
2025-04-22,2230000.0,363936.0,2593936.0,11.05,10.84,237.97000122070312
2025-04-23,2245092.0,363936.0,2609028.0,11.13,11.12,250.74000549316406
2025-04-24,2258028.0,363936.0,2621964.0,11.27,11.31,259.510009765625
2025-04-25,2239702.0,363936.0,2603638.0,11.19,11.27,284.95001220703125
2025-04-28,2208440.0,363936.0,2572376.0,12.04,12.14,285.8800048828125
2025-04-29,2208440.0,363936.0,2572376.0,12.03,12.12,292.0299987792969
2025-05-01,2154540.0,363936.0,2518476.0,11.94,12.03,280.5199890136719
2025-05-02,2182568.0,363936.0,2546504.0,11.9,11.86,287.2099914550781
2025-05-05,2191192.0,363936.0,2555128.0,11.94,11.7,280.260009765625
2025-05-06,2199816.0,363936.0,2563752.0,11.91,11.56,275.3500061035156
2025-05-07,2167476.0,363936.0,2531412.0,12.18,11.53,276.2200012207031
2025-05-08,2180412.0,363936.0,2544348.0,12.01,11.5,284.82000732421875
2025-05-09,2203050.0,363936.0,2566986.0,11.94,11.66,298.260009765625
2025-05-12,2195504.0,363936.0,2559440.0,12.46,12.19,318.3800048828125
2025-05-13,2223532.0,365428.0,2588960.0,12.63,12.53,334.07000732421875
2025-05-14,2236468.0,365428.0,2601896.0,12.56,12.78,347.67999267578125
2025-05-15,2158852.0,365428.0,2524280.0,13.01,13.1,342.82000732421875
2025-05-16,2171788.0,366920.0,2538708.0,13.03,12.91,349.9800109863281
2025-05-19,2176100.0,366920.0,2543020.0,12.95,12.94,342.0899963378906
2025-05-20,2184724.0,366920.0,2551644.0,12.82,12.91,343.82000732421875
2025-05-21,2138370.0,366920.0,2505290.0,12.88,12.93,334.6199951171875
2025-05-22,2127590.0,366920.0,2494510.0,12.95,12.9,341.0400085449219
2025-05-23,2162086.0,366920.0,2529006.0,13.05,13.04,339.3399963378906
2025-05-27,2159930.0,366920.0,2526850.0,13.06,12.98,362.8900146484375
2025-05-28,2129319.0,365429.0,2494748.0,13.31,13.3,356.8999938964844
2025-05-29,2111374.0,363938.0,2475312.0,13.23,13.12,358.42999267578125
2025-05-30,2081806.0,363938.0,2445744.0,13.35,13.31,346.4599914550781
2025-06-02,2064735.0,363938.0,2428673.0,12.95,12.99,342.69000244140625
2025-06-03,2067353.0,363938.0,2431291.0,12.6,12.83,344.2699890136719
2025-06-04,2061041.0,363938.0,2424979.0,12.51,12.74,332.04998779296875
2025-06-05,2075769.0,363938.0,2439707.0,12.07,12.31,284.70001220703125
2025-06-06,2086289.0,363938.0,2450227.0,10.31,10.85,295.1400146484375
2025-06-09,2051507.0,363938.0,2415445.0,10.17,10.89,308.5799865722656
2025-06-10,2095691.0,363938.0,2459629.0,10.44,11.06,326.0899963378906
2025-06-11,2083067.0,365430.0,2448497.0,10.91,11.66,326.42999267578125
2025-06-12,2159863.0,365430.0,2525293.0,10.85,11.58,319.1099853515625
2025-06-13,2046247.0,365430.0,2411677.0,10.82,11.4,325.30999755859375
2025-06-16,2002063.0,363938.0,2366001.0,11.01,11.81,329.1300048828125
2025-06-17,2001011.0,363938.0,2364949.0,10.67,11.69,316.3500061035156
2025-06-18,1994693.0,363938.0,2358631.0,10.43,11.38,322.04998779296875
2025-06-20,2026283.0,365430.0,2391713.0,10.15,11.52,322.1600036621094
2025-06-23,1992587.0,365430.0,2358017.0,10.03,11.56,348.67999267578125
2025-06-24,1958891.0,365430.0,2324321.0,10.69,12.28,340.4700012207031
2025-06-25,2041999.0,365430.0,2407429.0,10.18,11.87,327.54998779296875
2025-06-26,2024098.0,365430.0,2389528.0,9.92,11.42,325.7799987792969
2025-06-27,2044105.0,368414.0,2412519.0,9.66,11.06,323.6300048828125
2025-07-01,2092497.0,368414.0,2460911.0,9.7,10.63,300.7099914550781
2025-07-02,2102329.0,368414.0,2470743.0,9.56,10.4,315.6499938964844
2025-07-03,2094650.0,368414.0,2463064.0,9.83,10.73,315.3500061035156
2025-07-07,2107814.0,368414.0,2476228.0,9.72,10.59,293.94000244140625
2025-07-08,2111105.0,368414.0,2479519.0,9.14,9.94,297.80999755859375
2025-07-09,2106717.0,368414.0,2475131.0,9.2,10.05,295.8800048828125
2025-07-10,2104523.0,368414.0,2472937.0,8.98,9.9,309.8699951171875
2025-07-11,2141821.0,369906.0,2511727.0,9.26,10.19,313.510009765625
2025-07-14,2151381.0,369906.0,2521287.0,9.7,10.18,316.8999938964844
2025-07-15,2162581.0,369906.0,2532487.0,9.65,10.13,310.7799987792969
2025-07-16,2202126.0,371398.0,2573524.0,9.78,9.89,321.6700134277344
2025-07-17,2243310.0,372890.0,2616200.0,9.8,9.94,319.4100036621094
2025-07-18,2213566.0,375874.0,2589440.0,9.57,9.55,329.6499938964844
2025-07-21,2192974.0,377366.0,2570340.0,9.71,9.84,328.489990234375
2025-07-22,2202126.0,377366.0,2579492.0,9.78,9.98,332.1099853515625
2025-07-23,2204412.0,377366.0,2581778.0,9.94,10.24,332.55999755859375
2025-07-24,2229580.0,377366.0,2606946.0,9.85,9.97,305.29998779296875
2025-07-25,2270346.0,404695.0,2675041.0,9.63,9.94,316.05999755859375
2025-07-28,2264361.0,404695.0,2669056.0,9.87,10.21,325.5899963378906
2025-07-29,2318226.0,406282.0,2724508.0,10.15,10.53,321.20001220703125
2025-07-30,2315832.0,406282.0,2722114.0,10.28,10.6,319.0400085449219
2025-08-01,2558823.0,409456.0,2968279.0,9.86,10.08,302.6300048828125
2025-08-04,2361318.0,409456.0,2770774.0,10.12,10.15,309.260009765625
2025-08-05,2235528.0,409456.0,2644984.0,10.07,10.01,308.7200012207031
2025-08-06,2240316.0,409456.0,2649772.0,10.16,9.9,319.9100036621094
2025-08-07,2264276.0,409456.0,2673732.0,10.33,10.33,322.2699890136719
2025-08-08,2287038.0,412630.0,2699668.0,10.37,10.42,329.6499938964844
2025-08-11,2339706.0,409456.0,2749162.0,10.56,10.55,339.0299987792969
2025-08-12,2687126.0,411043.0,3098169.0,10.86,10.86,340.8399963378906
2025-08-13,3110864.0,414217.0,3525081.0,10.72,10.65,339.3800048828125
2025-08-15,3146708.0,422152.0,3568860.0,10.28,10.57,330.55999755859375
2025-08-18,2741446.0,422152.0,3163598.0,10.2,10.5,335.1600036621094
2025-08-19,2710272.0,423739.0,3134011.0,10.33,10.64,329.30999755859375
2025-08-20,2338582.0,423739.0,2762321.0,10.5,10.85,323.8999938964844
2025-08-21,2320597.0,423739.0,2744336.0,10.53,10.78,320.1099853515625
2025-08-22,2307408.0,423739.0,2731147.0,10.43,10.65,340.010009765625
2025-08-25,2361363.0,423739.0,2785102.0,10.65,10.95,346.6000061035156
2025-08-26,2378135.0,423739.0,2801874.0,10.98,11.15,351.6700134277344
2025-08-27,2381729.0,423739.0,2805468.0,11.06,11.17,349.6000061035156
2025-08-28,2345789.0,423739.0,2769528.0,11.09,11.18,345.9800109863281
2025-08-29,2293077.0,423739.0,2716816.0,10.91,10.99,333.8699951171875
2025-09-02,2258335.0,423739.0,2682074.0,10.67,10.82,329.3599853515625
2025-09-03,2261929.0,423739.0,2685668.0,10.61,10.74,334.0899963378906
2025-09-04,2303859.0,423739.0,2727598.0,10.71,11.02,338.5299987792969
2025-09-05,2302661.0,423739.0,2726400.0,10.82,11.16,350.8399963378906
2025-09-08,2313443.0,423739.0,2737182.0,11.16,11.46,346.3999938964844
2025-09-09,2506321.0,423739.0,2930060.0,10.92,11.3,346.9700012207031
2025-09-10,2751911.0,423739.0,3175650.0,10.87,11.35,347.7900085449219
2025-09-11,3082559.0,423739.0,3506298.0,11.04,11.35,368.80999755859375
2025-09-12,3299397.0,423739.0,3723136.0,11.32,11.83,395.94000244140625
2025-09-15,3328149.0,423739.0,3751888.0,12.11,12.48,410.0400085449219
2025-09-16,2587785.0,423739.0,3011524.0,12.32,12.63,421.6199951171875
2025-09-17,2561429.0,423739.0,2985168.0,12.48,12.87,425.8599853515625
2025-09-18,2501529.0,423739.0,2925268.0,12.6,13.02,416.8500061035156
2025-09-19,2459599.0,425326.0,2884925.0,12.01,12.43,426.07000732421875
2025-09-22,2542261.0,425326.0,2967587.0,12.05,12.48,434.2099914550781
2025-09-23,2424857.0,430087.0,2854944.0,12.29,12.52,425.8500061035156
2025-09-24,2118169.0,433261.0,2551430.0,12.15,12.19,442.7900085449219
2025-09-25,2071447.0,436435.0,2507882.0,12.7,12.85,423.3900146484375
2025-09-26,2140931.0,436435.0,2577366.0,12.35,12.38,440.3999938964844
2025-09-29,2258335.0,436435.0,2694770.0,12.73,12.79,443.2099914550781
2025-10-01,2351779.0,438022.0,2789801.0,12.42,12.65,459.4599914550781
2025-10-02,2291879.0,438022.0,2729901.0,12.65,12.86,436.0
2025-10-03,2290681.0,439609.0,2730290.0,11.75,11.96,429.8299865722656
2025-10-06,2264325.0,439609.0,2703934.0,11.63,11.7,453.25
2025-10-07,2291879.0,442783.0,2734662.0,11.93,11.79,433.0899963378906
2025-10-08,2306255.0,445957.0,2752212.0,11.65,11.41,438.69000244140625
2025-10-09,2287087.0,445957.0,2733044.0,11.38,11.32,435.5400085449219
2025-10-10,2279899.0,445957.0,2725856.0,11.38,11.36,413.489990234375
2025-10-13,2267919.0,445957.0,2713876.0,11.43,11.32,435.8999938964844
2025-10-14,2267919.0,445957.0,2713876.0,11.91,11.51,429.239990234375
2025-10-15,2311047.0,445957.0,2757004.0,11.83,11.29,435.1499938964844
2025-10-16,2317037.0,447544.0,2764581.0,11.74,11.43,428.75
2025-10-17,2305057.0,449131.0,2754188.0,11.82,11.52,439.30999755859375
2025-10-20,2281097.0,449131.0,2730228.0,12.2,11.99,447.42999267578125
