date,ARKK_shares_adj,ARKQ_shares_adj,combined_shares_adj,ARKK_weight_pct,ARKQ_weight_pct,ARKK_aum,TSLA_close
2023-12-04,2620010.0,531947.0,3151957.0,7.48,12.46,8365467758.021389,235.5800018310547
2023-12-05,2618494.0,531947.0,3150441.0,7.35,12.27,8392718592.108844,238.72000122070312
2023-12-06,2595754.0,531947.0,3127701.0,7.51,12.58,8251110451.1318245,239.3699951171875
2023-12-07,2610914.0,531947.0,3142861.0,7.54,12.75,8288786262.334217,242.63999938964844
2023-12-08,2591206.0,530509.0,3121715.0,7.6,12.8,8272766103.157895,243.83999633789062
2023-12-11,2604092.0,530509.0,3134601.0,7.53,12.69,8432693137.848604,239.74000549316406
2023-12-12,2626074.0,530509.0,3156583.0,7.5,12.53,8394333076.8,237.00999450683594
2023-12-13,2640476.0,529071.0,3169547.0,7.42,12.39,8434221250.13477,239.2899932861328
2023-12-14,2646540.0,527633.0,3174173.0,7.26,12.26,8723010421.487604,251.0500030517578
2023-12-15,2698842.0,527633.0,3226475.0,7.34,12.56,9230848557.220709,253.5
2023-12-18,2723856.0,527633.0,3251489.0,7.5,12.75,9206633280.0,252.0800018310547
2023-12-19,2717792.0,526195.0,3243987.0,7.47,12.7,9171365560.374832,257.2200012207031
2023-12-20,2739774.0,526195.0,3265969.0,7.33,12.75,9614251954.706684,247.13999938964844
2023-12-21,2826159.0,524757.0,3350916.0,7.59,12.64,9202331162.84585,254.5
2023-12-22,2784607.0,524757.0,3309364.0,7.63,12.74,9288105917.431194,252.5399932861328
2023-12-26,2771279.0,524757.0,3296036.0,7.48,12.55,9356401051.604277,256.6099853515625
2023-12-27,2797935.0,524757.0,3322692.0,7.48,12.6,9598637705.213903,261.44000244140625
2023-12-28,2805775.0,524757.0,3330532.0,7.56,12.81,9702934074.074074,253.17999267578125
2023-12-29,2796367.0,524757.0,3321124.0,7.34,12.45,9645561267.847412,248.47999572753906
2024-01-02,2777551.0,524757.0,3302308.0,7.43,12.38,9288908108.74832,248.4199981689453
2024-01-03,2757951.0,524757.0,3282708.0,7.7,12.65,8897794641.818182,238.4499969482422
2024-01-04,2813865.0,523319.0,3337184.0,7.96,12.58,8429222478.015075,237.92999267578125
2024-01-05,2800889.0,521881.0,3322770.0,7.89,12.52,8446331049.04943,237.49000549316406
2024-01-08,2812243.0,521881.0,3334124.0,7.89,12.53,8464887073.130546,240.4499969482422
2024-01-09,2825219.0,521881.0,3347100.0,7.76,12.42,8754174079.252577,234.9600067138672
2024-01-10,2826839.0,521881.0,3348720.0,7.69,12.32,8637114323.016905,233.94000244140625
2024-01-11,2803320.0,520443.0,3323763.0,7.68,12.25,8539175531.25,227.22000122070312
2024-01-12,2868857.0,520443.0,3389300.0,7.9,11.98,8251413765.822784,218.88999938964844
2024-01-16,2950779.0,520443.0,3471222.0,7.99,11.59,8083804947.559448,219.91000366210938
2024-01-17,2943851.0,520443.0,3464294.0,8.15,11.75,7943340778.036809,215.5500030517578
2024-01-18,2948181.0,519005.0,3467186.0,8.14,11.67,7806884699.631449,211.8800048828125
2024-01-19,2931727.0,513253.0,3444980.0,8.03,11.39,7735670196.26401,212.19000244140625
2024-01-22,2924799.0,513253.0,3438052.0,7.94,11.29,7816285891.8136015,208.8000030517578
2024-01-23,2941253.0,513253.0,3454506.0,7.64,10.96,8038398251.308901,209.13999938964844
2024-01-24,2917871.0,513253.0,3431124.0,7.64,10.96,7987480902.356022,207.8300018310547
2024-01-25,2910077.0,511815.0,3421892.0,7.77,11.06,7783800552.252253,182.6300048828125
2024-01-26,3053993.0,511815.0,3565808.0,7.24,9.82,7703739524.861878,183.25
2024-01-29,3211437.0,511815.0,3723252.0,7.62,9.94,7723042391.732283,190.92999267578125
2024-01-30,3219350.0,511815.0,3731165.0,7.62,10.11,8066541935.695538,191.58999633789062
2024-02-01,3203328.0,508939.0,3712267.0,7.98,10.26,7518186730.576441,188.86000061035156
2024-02-02,3254925.0,508939.0,3763864.0,8.0,10.28,7684064193.75,187.91000366210938
2024-02-05,3321174.0,506063.0,3827237.0,8.09,10.21,7714237408.405439,181.05999755859375
2024-02-06,3359760.0,511480.0,3871240.0,8.17,10.09,7445754536.107712,185.10000610351562
2024-02-07,3385589.0,512963.0,3898552.0,8.09,10.18,7746261111.248455,187.5800018310547
2024-02-08,3397865.0,510049.0,3907914.0,8.15,10.28,7820509407.361963,189.55999755859375
2024-02-09,3416279.0,508592.0,3924871.0,8.02,10.27,8074686374.064839,193.57000732421875
2024-02-12,3433670.0,508592.0,3942262.0,7.99,10.28,8318592013.767209,188.1300048828125
2024-02-13,3396842.0,508592.0,3905434.0,7.59,9.88,8419603233.992096,184.02000427246094
2024-02-14,3320117.0,508592.0,3828709.0,7.83,9.98,7802910987.739465,188.7100067138672
2024-02-15,3439316.0,517453.0,3956769.0,7.91,10.01,8205225314.285714,200.4499969482422
2024-02-16,3442490.0,513004.0,3955494.0,8.21,10.62,8404958836.784409,199.9499969482422
2024-02-20,3419236.0,508555.0,3927791.0,8.39,10.67,8148703673.420739,193.75999450683594
2024-02-21,3418178.0,508555.0,3926733.0,8.42,10.55,7865868993.824228,194.77000427246094
2024-02-22,3406540.0,508555.0,3915095.0,8.71,10.69,7617586633.754304,197.41000366210938
2024-02-23,3406540.0,508555.0,3915095.0,8.61,10.8,7810511746.80604,191.97000122070312
2024-02-26,3402308.0,498174.0,3900482.0,8.38,10.59,7794046142.720762,199.39999389648438
2024-02-27,3409714.0,498174.0,3907888.0,8.43,10.85,8065207255.041518,199.72999572753906
2024-02-28,3399134.0,498174.0,3897308.0,8.21,10.86,8269293956.394641,202.0399932861328
2024-03-01,3374800.0,496691.0,3871491.0,8.34,11.0,8169120191.846522,202.63999938964844
2024-03-04,3362104.0,496691.0,3858795.0,8.39,10.96,8120342724.19547,188.13999938964844
2024-03-05,3362104.0,495208.0,3857312.0,7.86,10.26,8047662169.974554,180.74000549316406
2024-03-06,3409423.0,500892.0,3910315.0,7.95,10.06,7751183811.572327,176.5399932861328
2024-03-07,3449976.0,502068.0,3952044.0,7.76,9.74,7848695399.999999,178.64999389648438
2024-03-08,3434674.0,499044.0,3933718.0,7.78,9.71,7886947430.591259,175.33999633789062
2024-03-11,3455441.0,497532.0,3952973.0,7.56,9.61,8014246361.640212,177.77000427246094
2024-03-12,3436860.0,497532.0,3934392.0,7.66,9.77,7976117522.193212,177.5399932861328
2024-03-13,3405163.0,497532.0,3902695.0,7.71,9.74,7841149663.035019,169.47999572753906
2024-03-14,3392047.0,497532.0,3889579.0,7.36,9.42,7810925619.021738,162.5
2024-03-15,3503725.0,516075.0,4019800.0,7.62,9.61,7471854494.750656,163.57000732421875
2024-03-18,3476221.0,519213.0,3995434.0,7.68,9.69,7403717043.880209,173.8000030517578
2024-03-19,3575923.0,512937.0,4088860.0,8.17,10.26,7607043052.631579,171.32000732421875
2024-03-20,3571339.0,512937.0,4084276.0,8.11,10.1,7544288501.602961,175.66000366210938
2024-03-21,3578215.0,509799.0,4088014.0,8.03,10.15,7827512414.694894,172.82000732421875
2024-03-22,3586237.0,509799.0,4096036.0,7.84,9.89,7905273958.418368,170.8300018310547
2024-03-25,3680590.0,513307.0,4193897.0,8.12,9.98,7743290513.546799,172.6300048828125
2024-03-26,3800999.0,513307.0,4314306.0,8.38,10.11,7830148655.966586,177.6699981689453
2024-03-27,3799781.0,513307.0,4313088.0,8.64,10.39,7813739470.717592,179.8300018310547
2024-03-28,3777857.0,511723.0,4289580.0,8.7,10.42,7808873842.643678,175.7899932861328
2024-04-01,3833627.0,511723.0,4345350.0,8.68,10.2,7763977999.193549,175.22000122070312
2024-04-02,3865991.0,511723.0,4377714.0,8.93,10.17,7585654457.110863,166.6300048828125
2024-04-03,4000201.0,521925.0,4522126.0,9.18,10.07,7260931292.265796,168.3800048828125
2024-04-04,4010753.0,521925.0,4532678.0,9.28,10.15,7277269290.301724,171.11000061035156
2024-04-05,4012072.0,521925.0,4533997.0,9.56,10.46,7181021338.075313,164.89999389648438
2024-04-08,4110726.0,520309.0,4631035.0,9.48,10.04,7150408411.392405,172.97999572753906
2024-04-09,4129696.0,520309.0,4650005.0,9.75,10.38,7326716041.846154,176.8800048828125
2024-04-10,4110726.0,520309.0,4631035.0,9.85,10.53,7381778831.269036,171.75999450683594
2024-04-11,4049751.0,520309.0,4570060.0,9.79,10.43,7105058547.088867,174.60000610351562
2024-04-12,4052461.0,520309.0,4572770.0,9.84,10.48,7190647262.195122,171.0500030517578
2024-04-15,4091756.0,520309.0,4612065.0,9.96,10.52,7027056865.461846,161.47999572753906
2024-04-16,4028071.0,515461.0,4543532.0,9.83,10.17,6617018362.970499,157.11000061035156
2024-04-17,4087887.0,517309.0,4605196.0,9.8,10.01,6553550271.122449,155.4499969482422
2024-04-18,4147068.0,521684.0,4668752.0,9.94,10.11,6485530388.329981,149.92999267578125
2024-04-19,4194975.0,529698.0,4724673.0,9.75,9.93,6450795915.384615,147.0500030517578
2024-04-22,4203363.0,528032.0,4731395.0,9.77,9.81,6326556081.371546,142.0500030517578
2024-04-23,4247649.0,539233.0,4786882.0,9.51,9.63,6344674452.681388,144.67999267578125
2024-04-24,4293132.0,541869.0,4835001.0,9.45,9.68,6572807806.984128,162.1300048828125
2024-04-25,4285957.0,541869.0,4827826.0,10.59,10.71,6561682798.961285,170.17999267578125
2024-04-26,4248647.0,541869.0,4790516.0,11.2,11.21,6455667379.107143,168.2899932861328
2024-04-29,4248647.0,540160.0,4788807.0,10.95,10.83,6529724234.063928,194.0500030517578
2024-05-01,4209929.0,540160.0,4750089.0,12.09,11.67,6382099149.048801,179.99000549316406
2024-05-02,4228571.0,540160.0,4768731.0,11.78,11.55,6460954960.016978,180.00999450683594
2024-05-03,4245779.0,535033.0,4780812.0,11.5,11.42,6645936328.608695,181.19000244140625
2024-05-06,4235741.0,535033.0,4770774.0,11.43,11.43,6714557408.486439,184.75999450683594
2024-05-07,4231439.0,535033.0,4766472.0,11.38,11.46,6869953160.281195,177.80999755859375
2024-05-08,4212797.0,533324.0,4746121.0,11.19,11.13,6694168316.085792,174.72000122070312
2024-05-09,4211363.0,531615.0,4742978.0,11.28,10.97,6523132476.595745,171.97000122070312
2024-05-10,4202759.0,531615.0,4734374.0,11.2,10.77,6453111296.696429,168.47000122070312
2024-05-13,4169777.0,531615.0,4701392.0,11.27,10.63,6233206133.007987,171.88999938964844
2024-05-14,4273097.0,531615.0,4804712.0,11.15,10.77,6587467653.183857,177.5500030517578
2024-05-15,4379213.0,529906.0,4909119.0,11.29,10.88,6886884571.744907,173.99000549316406
2024-05-16,4324721.0,529906.0,4854627.0,10.92,10.58,6890642919.322344,174.83999633789062
2024-05-17,4278801.0,529906.0,4808707.0,11.15,10.72,6709466967.174888,177.4600067138672
2024-05-20,4284537.0,529906.0,4814443.0,11.19,10.8,6794762609.651474,174.9499969482422
2024-05-21,4198497.0,526488.0,4724985.0,11.0,10.55,6677518637.727272,186.60000610351562
2024-05-22,4172667.0,526488.0,4699155.0,11.83,11.23,6581738480.13525,180.11000061035156
2024-05-23,4154012.0,524779.0,4678791.0,11.48,10.94,6517239558.536586,173.74000549316406
2024-05-24,4063607.0,523070.0,4586677.0,11.42,10.73,6182233626.795096,179.24000549316406
2024-05-28,4032037.0,521360.0,4553397.0,11.57,10.91,6246346688.677614,176.75
2024-05-29,4090872.0,521360.0,4612232.0,11.51,10.78,6282029765.421373,176.19000244140625
2024-05-30,4119552.0,521360.0,4640912.0,11.65,10.88,6230247784.377682,178.7899932861328
2024-06-03,4118118.0,517940.0,4636058.0,12.03,11.16,6096046994.513717,176.2899932861328
2024-06-04,4125293.0,517940.0,4643233.0,11.75,11.11,6189343855.06383,174.77000427246094
2024-06-05,4131029.0,517940.0,4648969.0,11.61,11.07,6218604119.982774,175.0
2024-06-06,4135331.0,517940.0,4653271.0,11.38,10.89,6359252416.52021,177.94000244140625
2024-06-07,4116689.0,511104.0,4627793.0,11.41,11.11,6420014379.141104,177.47999572753906
2024-06-10,4106651.0,509394.0,4616045.0,11.62,11.2,6272361613.425129,173.7899932861328
2024-06-11,4116689.0,509394.0,4626083.0,11.3,10.94,6331321958.495575,170.66000366210938
2024-06-12,4070801.0,509394.0,4580195.0,11.09,10.76,6264408464.021641,177.2899932861328
2024-06-13,4099481.0,509394.0,4608875.0,11.29,11.01,6437528666.87334,182.47000122070312
2024-06-14,4082273.0,509394.0,4591667.0,11.8,11.4,6312647070.423728,178.00999450683594
2024-06-17,4070801.0,507684.0,4578485.0,11.64,11.25,6225457783.591065,187.44000244140625
2024-06-18,4059329.0,507684.0,4567013.0,12.19,11.74,6241842721.575062,184.86000061035156
2024-06-20,4066499.0,505975.0,4572474.0,12.15,11.45,6187102922.962963,181.57000732421875
2024-06-21,4043555.0,502557.0,4546112.0,12.02,11.4,6108055585.274543,183.00999450683594
2024-06-24,3957515.0,502557.0,4460072.0,12.11,11.43,5980716929.397192,182.5800018310547
2024-06-25,3948911.0,502557.0,4451468.0,12.13,11.49,5943876095.465787,187.35000610351562
2024-06-26,3953213.0,502557.0,4455770.0,12.39,11.81,5977679221.549636,196.3699951171875
2024-06-27,3953213.0,499137.0,4452350.0,12.95,12.29,5994536191.583011,197.4199981689453
2024-06-28,3944609.0,495719.0,4440328.0,12.87,12.28,6050852438.073039,197.8800048828125
2024-07-01,3936005.0,495719.0,4431724.0,12.91,12.27,6032971877.614253,209.86000061035156
2024-07-02,3941741.0,495719.0,4437460.0,13.53,12.97,6113922884.4050255,231.25999450683594
2024-07-03,3856636.0,494010.0,4350646.0,14.6,14.04,6108805762.739726,246.38999938964844
2024-07-05,3853321.0,492300.0,4345621.0,15.23,14.65,6233878930.991465,251.52000427246094
2024-07-08,3805415.0,490590.0,4296005.0,15.42,14.81,6207120498.054474,252.94000244140625
2024-07-09,3777235.0,490590.0,4267825.0,15.53,14.8,6152052935.6085,262.3299865722656
2024-07-10,3777235.0,487172.0,4264407.0,16.05,15.43,6173719984.735202,263.260009765625
2024-07-11,3777235.0,487172.0,4264407.0,16.13,15.22,6164878401.115933,241.02999877929688
2024-07-12,3789916.0,485463.0,4275379.0,14.87,14.1,6143130151.176867,248.22999572753906
2024-07-15,3827959.0,485463.0,4313422.0,14.97,14.28,6347456663.794255,252.63999938964844
2024-07-16,3899818.0,485463.0,4385281.0,14.91,14.42,6607981351.576123,256.55999755859375
2024-07-17,3895591.0,482043.0,4377634.0,14.64,14.43,6826863572.131147,248.5
2024-07-18,3895591.0,482043.0,4377634.0,14.46,14.37,6694705141.770401,249.22999572753906
2024-07-19,3875865.0,482043.0,4357908.0,15.06,14.61,6414222004.98008,239.1999969482422
2024-07-22,3830777.0,480333.0,4311110.0,14.46,14.31,6336942312.586445,251.50999450683594
2024-07-23,3832186.0,480333.0,4312519.0,14.88,14.64,6477372989.6505375,246.3800048828125
2024-07-24,3792734.0,480333.0,4273067.0,14.53,14.27,6431203048.313834,215.99000549316406
2024-07-25,3744828.0,480333.0,4225161.0,13.58,13.16,5956151691.605302,220.25
2024-07-26,3716648.0,480333.0,4196981.0,13.74,13.54,5957727234.352257,219.8000030517578
2024-07-29,3720875.0,480333.0,4201208.0,13.52,13.3,6049174001.479291,232.10000610351562
2024-07-30,3720875.0,480333.0,4201208.0,14.23,14.04,6068974613.49262,222.6199951171875
2024-08-01,3694104.0,478624.0,4172728.0,14.34,14.03,5978317400.83682,216.86000061035156
2024-08-02,3640562.0,475206.0,4115768.0,14.11,13.67,5595267720.1984415,207.6699981689453
2024-08-05,3657470.0,475206.0,4132676.0,14.18,13.59,5356465408.321579,198.8800048828125
2024-08-06,3667333.0,475206.0,4142539.0,14.14,13.38,5158127206.78925,200.63999938964844
2024-08-07,3672969.0,471788.0,4144757.0,14.06,13.37,5241426032.432432,191.75999450683594
2024-08-08,3633517.0,468370.0,4101887.0,13.68,13.0,5093298391.228069,198.83999633789062
2024-08-09,3610973.0,466661.0,4077634.0,13.57,13.0,5291126538.835667,200.0
2024-08-12,3589838.0,466661.0,4056499.0,13.59,13.09,5283058130.978661,197.49000549316406
2024-08-13,3568703.0,464952.0,4033655.0,13.6,13.0,5182229084.338235,207.8300018310547
2024-08-14,3630699.0,458112.0,4088811.0,13.77,13.3,5479797916.993464,201.3800048828125
2024-08-15,3633517.0,456403.0,4089920.0,13.53,13.01,5408112738.063562,214.13999938964844
2024-08-16,3641971.0,456403.0,4098374.0,13.76,13.34,5667817368.75,216.1199951171875
2024-08-19,3618018.0,456403.0,4074421.0,13.82,13.27,5657930898.408104,222.72000122070312
2024-08-20,3626472.0,454694.0,4081166.0,13.92,13.46,5802355200.000001,221.10000610351562
2024-08-21,3626472.0,454694.0,4081166.0,13.96,13.57,5743645839.541548,223.27000427246094
2024-08-22,3626472.0,454694.0,4081166.0,13.81,13.53,5863015231.28168,210.66000366210938
2024-08-23,3616609.0,451276.0,4067885.0,13.41,13.03,5681393377.628636,220.32000732421875
2024-08-26,3615200.0,451276.0,4066476.0,13.44,13.26,5926345714.285715,213.2100067138672
2024-08-27,3620836.0,451276.0,4072112.0,13.13,13.02,5879653035.491241,209.2100067138672
2024-08-28,3598292.0,449567.0,4047859.0,12.97,12.86,5804153194.448728,205.75
2024-08-29,3581384.0,449567.0,4030951.0,13.08,12.78,5633560840.978593,206.27999877929688
2024-08-30,3561658.0,449567.0,4011225.0,12.99,12.69,5655880001.847574,214.11000061035156
2024-09-03,3533478.0,447857.0,3981335.0,13.46,13.01,5620750182.615156,210.60000610351562
2024-09-04,3505298.0,447857.0,3953155.0,13.78,13.3,5357153547.16981,219.41000366210938
2024-09-05,3470073.0,447857.0,3917930.0,14.42,13.7,5279949493.2732315,230.1699981689453
2024-09-06,3539114.0,447857.0,3986971.0,14.88,14.36,5474448046.908602,210.72999572753906
2024-09-09,3509525.0,447857.0,3957382.0,14.27,13.67,5182636322.704976,216.27000427246094
2024-09-10,3501071.0,447857.0,3948928.0,14.3,13.76,5294941434.755244,226.1699981689453
2024-09-11,3471482.0,446148.0,3917630.0,14.74,14.22,5326628791.994573,228.1300048828125
2024-09-12,3478527.0,446148.0,3924675.0,14.54,14.03,5457746661.004127,229.80999755859375
2024-09-13,3489799.0,446148.0,3935947.0,14.4,14.09,5569379917.986111,230.2899932861328
2024-09-16,3517979.0,442730.0,3960709.0,14.19,13.86,5709340267.159971,226.77999877929688
2024-09-17,3508116.0,442730.0,3950846.0,13.99,13.79,5686708695.353825,227.8699951171875
2024-09-18,3517979.0,442730.0,3960709.0,13.94,13.8,5750659072.66858,227.1999969482422
2024-09-19,3510934.0,442730.0,3953664.0,13.86,13.81,5755297292.929293,243.9199981689453
2024-09-20,3519388.0,442730.0,3962118.0,14.5,14.41,5920338765.24138,238.25
2024-09-23,3475709.0,442730.0,3918439.0,14.32,14.09,5782735120.460894,250.0
2024-09-24,3439075.0,441021.0,3880096.0,15.0,14.54,5731791666.666667,254.27000427246094
2024-09-25,3439075.0,441021.0,3880096.0,15.09,14.65,5794921141.4844265,257.0199890136719
2024-09-26,3447529.0,437603.0,3885132.0,15.45,14.73,5735170896.95793,254.22000122070312
2024-09-27,3424985.0,437603.0,3862588.0,15.15,14.39,5747192651.485149,260.4599914550781
2024-10-01,3424985.0,437603.0,3862588.0,15.5,14.67,5781153713.225806,258.0199890136719
2024-10-02,3396805.0,437603.0,3834408.0,15.74,14.5,5568256836.721727,249.02000427246094
2024-10-03,3402441.0,437603.0,3840044.0,15.28,13.84,5544999069.502619,240.66000366210938
2024-10-04,3372852.0,435894.0,3808746.0,14.93,13.57,5436775367.180175,250.0800018310547
2024-10-07,3372852.0,435894.0,3808746.0,15.14,13.86,5571220793.659181,240.8300018310547
2024-10-08,3374261.0,435894.0,3810155.0,14.78,13.46,5498127717.388363,244.5
2024-10-09,3374261.0,435894.0,3810155.0,14.8,13.65,5574370368.243242,241.0500030517578
2024-10-10,3341854.0,435894.0,3777748.0,14.55,13.43,5536452967.010309,238.77000427246094
2024-10-11,3358762.0,434185.0,3792947.0,14.55,13.38,5511832321.237113,217.8000030517578
2024-10-14,3343263.0,434185.0,3777448.0,13.18,12.17,5524754790.591805,219.16000366210938
2024-10-15,3347490.0,432476.0,3779966.0,13.07,12.17,5613128602.907421,219.57000732421875
2024-10-16,3347490.0,432476.0,3779966.0,13.08,12.32,5619330116.972477,221.3300018310547
2024-10-17,3344672.0,430767.0,3775439.0,13.08,12.17,5659604386.544342,220.88999938964844
2024-10-18,3341854.0,430767.0,3772621.0,13.22,12.12,5583828517.851739,220.6999969482422
2024-10-21,3341854.0,430767.0,3772621.0,12.94,12.05,5699746350.850078,218.85000610351562
2024-10-22,3315083.0,430767.0,3745850.0,13.01,11.95,5576525092.62106,217.97000122070312
2024-10-23,3315083.0,430767.0,3745850.0,13.03,12.01,5545576680.813507,213.64999389648438
2024-10-24,3315083.0,430767.0,3745850.0,13.15,11.91,5386064509.125476,260.4800109863281
2024-10-25,3269977.0,422824.0,3692801.0,15.13,14.02,5629633899.272967,269.19000244140625
2024-10-28,3286489.0,422824.0,3709313.0,15.53,14.35,5696651473.985834,262.510009765625
2024-10-29,3223583.0,421146.0,3644729.0,14.61,13.84,5792079215.126626,259.5199890136719
2024-10-30,3207255.0,421146.0,3628401.0,14.37,13.63,5792253427.974948,257.54998779296875
2024-11-01,3115373.0,419468.0,3534841.0,14.24,13.75,5466123202.598314,248.97999572753906
2024-11-04,3073203.0,419468.0,3492671.0,13.9,13.54,5504791963.597122,242.83999633789062
2024-11-05,3059723.0,419468.0,3479191.0,13.48,13.29,5512041048.367952,251.44000244140625
2024-11-06,3052271.0,419468.0,3471739.0,13.52,13.5,5676501628.994083,288.5299987792969
2024-11-07,3107956.0,419468.0,3527424.0,14.33,14.68,6257770723.5170965,296.9100036621094
2024-11-08,3035887.0,417790.0,3453677.0,14.21,14.87,6343316039.197747,321.2200012207031
2024-11-11,2950207.0,416112.0,3366319.0,14.94,15.76,6343142520.348059,350.0
2024-11-12,3015727.0,414434.0,3430161.0,15.24,16.59,6925882217.847769,328.489990234375
2024-11-13,3016987.0,414434.0,3431421.0,14.56,15.91,6806662497.458791,330.239990234375
2024-11-14,3004387.0,414434.0,3418821.0,14.91,15.82,6654384727.565392,311.17999267578125
2024-11-15,2977927.0,414434.0,3392361.0,14.57,15.27,6360132627.728209,320.7200012207031
2024-11-18,2951467.0,414434.0,3365901.0,15.12,15.94,6260545610.05291,338.739990234375
2024-11-19,2842408.0,414434.0,3256842.0,15.33,16.57,6280738981.865623,346.0
2024-11-20,2854003.0,414434.0,3268437.0,15.22,16.62,6488075151.116951,342.0299987792969
2024-11-21,2862599.0,414434.0,3277033.0,15.18,16.45,6449899446.442688,339.6400146484375
2024-11-22,2851547.0,414434.0,3265981.0,15.21,15.91,6367517574.490466,352.55999755859375
2024-11-25,2880866.0,414434.0,3295300.0,15.35,16.16,6616795550.228013,338.5899963378906
2024-11-26,2876291.0,407018.0,3283309.0,14.45,15.02,6739677298.892735,338.2300109863281
2024-11-27,2790123.0,387544.0,3177667.0,14.48,14.33,6517287999.240331,332.8900146484375
2024-11-29,2769672.0,387544.0,3157216.0,13.97,14.02,6599829005.583392,345.1600036621094
2024-12-02,2804559.0,387544.0,3192103.0,14.34,14.11,6750499194.14226,357.0899963378906
2024-12-03,2803356.0,387544.0,3190900.0,14.44,14.83,6932481953.1855955,351.4200134277344
2024-12-04,2797341.0,387544.0,3184885.0,14.32,14.76,6864815462.430168,357.92999267578125
2024-12-05,2797341.0,387544.0,3184885.0,14.15,14.74,7075987732.367491,369.489990234375
2024-12-06,2787717.0,387544.0,3175261.0,14.71,15.22,7002267534.53433,389.2200012207031
2024-12-09,2779296.0,387544.0,3166840.0,14.89,15.58,7264993882.605775,389.7900085449219
2024-12-10,2729973.0,387544.0,3117517.0,15.28,15.81,6964111097.316754,400.989990234375
2024-12-11,2716740.0,387544.0,3104284.0,15.92,16.4,6842874199.748743,424.7699890136719
2024-12-12,2695480.0,387544.0,3083024.0,16.25,17.14,7045901782.153846,418.1000061035156
2024-12-13,2641777.0,385767.0,3027544.0,15.98,16.95,6911933439.924907,436.2300109863281
2024-12-16,2585334.0,384174.0,2969508.0,16.12,17.29,6996279471.588088,463.0199890136719
2024-12-17,2600050.0,384174.0,2984224.0,16.65,17.75,7230481387.387388,479.8599853515625
2024-12-18,2571750.0,384174.0,2955924.0,17.21,18.41,7170714439.279489,440.1300048828125
2024-12-19,2525132.0,384174.0,2909306.0,16.86,17.78,6591852592.882563,436.1700134277344
2024-12-20,2447105.0,384174.0,2831279.0,16.72,17.65,6383694903.409092,421.05999755859375
2024-12-23,2504433.0,384174.0,2888607.0,15.82,16.79,6665717819.08976,430.6000061035156
2024-12-24,2530383.0,384174.0,2914557.0,16.13,16.99,6755008802.231866,462.2799987792969
2024-12-26,2520400.0,384174.0,2904574.0,16.67,17.66,6989385194.961007,454.1300048828125
2024-12-27,2505000.0,384174.0,2889174.0,16.38,17.18,6945028388.278388,431.6600036621094
2024-12-30,2472000.0,384174.0,2856174.0,16.0,16.7,6669147000.0,417.4100036621094
2025-01-02,2291132.0,357348.0,2648480.0,14.82,15.09,6243257401.349527,379.2799987792969
2025-01-03,2264014.0,357348.0,2621362.0,13.89,14.34,6182111086.537077,410.44000244140625
2025-01-06,2277573.0,357348.0,2634921.0,14.32,14.59,6527982277.374302,411.04998779296875
2025-01-07,2285917.0,357348.0,2643265.0,13.99,14.36,6716413029.664046,394.3599853515625
2025-01-08,2246283.0,357348.0,2603631.0,13.94,14.04,6354692710.760402,394.94000244140625
2025-01-09,2265057.0,357348.0,2622405.0,13.97,14.27,6403447470.150322,
2025-01-10,2265057.0,357348.0,2622405.0,13.97,14.27,6403447470.150322,394.739990234375
2025-01-13,2243154.0,357348.0,2600502.0,14.31,14.65,6187719147.169811,403.30999755859375
2025-01-14,2257756.0,357348.0,2615104.0,14.84,15.18,6135953991.644205,396.3599853515625
2025-01-15,2266100.0,357348.0,2623448.0,14.66,14.8,6126817162.34652,428.2200012207031
2025-01-16,2248369.0,357348.0,2605717.0,15.23,15.44,6321710920.420223,413.82000732421875
2025-01-17,2248369.0,357348.0,2605717.0,14.69,14.92,6333696797.6855,426.5
2025-01-21,2213950.0,357348.0,2571298.0,14.93,15.22,6324512223.71065,424.07000732421875
2025-01-22,2257756.0,357348.0,2615104.0,14.39,14.54,6653555155.80264,415.1099853515625
2025-01-23,2244197.0,357348.0,2601545.0,13.94,14.24,6682845169.799139,412.3800048828125
2025-01-24,2230638.0,357348.0,2587986.0,13.72,14.05,6704595469.6793,406.5799865722656
2025-01-27,2253584.0,357348.0,2610932.0,13.6,13.87,6737221931.764706,397.1499938964844
2025-01-28,2236896.0,357348.0,2594244.0,13.64,14.18,6513073653.958944,398.0899963378906
2025-01-29,2246283.0,355901.0,2602184.0,13.4,14.06,6673304473.656716,389.1000061035156
2025-01-30,2253584.0,357348.0,2610932.0,13.11,13.91,6688554800.915332,400.2799987792969
2025-02-03,2249412.0,357348.0,2606760.0,13.41,14.27,6786816519.01566,383.67999267578125
2025-02-04,2249412.0,358795.0,2608207.0,12.95,13.82,6664512711.660232,392.2099914550781
2025-02-05,2246283.0,358795.0,2605078.0,12.96,13.7,6797952588.194443,378.1700134277344
2025-02-06,2253584.0,358795.0,2612379.0,12.36,13.26,6895128327.508091,374.32000732421875
2025-02-07,2245240.0,363136.0,2608376.0,12.44,13.24,6755934379.421222,361.6199951171875
2025-02-10,2234810.0,363136.0,2597946.0,11.99,12.89,6740216782.318599,350.7300109863281
2025-02-11,2226466.0,363136.0,2589602.0,11.67,12.26,6691417482.262211,328.5
2025-02-12,2199348.0,363136.0,2562484.0,11.17,11.85,6468091477.170994,336.510009765625
